MONLOC_AB,StartDate,StartTime,DataLoggerLineName,Deployment,ProjectIdentifier,ActivityIdentifier,ActivityMediaName,CharacteristicName,ResultMeasureValue,ResultMeasureUnitCode,DataType,UseForCalc,COMMENTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,20:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.7,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,20:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.69,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,20:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.71,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,21:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.74,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,21:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,21:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,21:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,22:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,22:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.84,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,22:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.84,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,22:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.88,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,23:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,23:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.89,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,23:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.91,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/25/2023,23:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231225_2023Fall_TS,Water,"Temperature, water",6.94,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,00:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.97,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,00:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.98,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,00:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.01,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,00:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.01,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,01:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.05,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,01:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.07,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,01:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.1,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,01:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.11,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,02:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.14,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,02:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.17,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,02:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.18,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,02:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.19,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,03:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.23,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,03:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.26,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,03:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.27,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,03:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.29,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,04:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.3,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,04:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.31,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,04:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.33,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,04:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.35,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,05:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,05:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,05:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,05:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.39,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,06:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.38,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,06:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.42,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,06:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,06:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.43,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,07:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.43,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,07:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,07:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.43,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,07:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,08:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.42,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,08:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,08:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.41,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,08:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.42,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,09:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.4,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,09:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.39,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,09:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.37,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,09:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.35,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,10:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.33,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,10:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.33,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,10:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.31,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,10:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.28,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,11:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.28,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,11:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.26,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,11:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.24,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,11:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.22,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,12:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.19,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,12:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.18,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,12:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.16,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,12:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.14,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,13:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.15,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,13:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.12,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,13:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.11,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,13:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.08,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,14:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.09,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,14:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.04,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,14:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.03,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,14:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.03,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,15:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.01,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,15:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7.01,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,15:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",7,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,15:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.98,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,16:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.97,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,16:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.95,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,16:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.91,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,16:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.93,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,17:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.91,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,17:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.91,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,17:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.9,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,17:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.88,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,18:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.87,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,18:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.88,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,18:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.88,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,18:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.86,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,19:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.86,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,19:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.87,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,19:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.85,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,19:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.83,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,20:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.84,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,20:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.82,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,20:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.83,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,20:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,21:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,21:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,21:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.82,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,21:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.8,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,22:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,22:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.81,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,22:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,22:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,23:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.8,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,23:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,23:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.8,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/26/2023,23:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231226_2023Fall_TS,Water,"Temperature, water",6.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/27/2023,00:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231227_2023Fall_TS,Water,"Temperature, water",6.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/27/2023,00:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231227_2023Fall_TS,Water,"Temperature, water",6.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/27/2023,00:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231227_2023Fall_TS,Water,"Temperature, water",6.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/27/2023,00:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231227_2023Fall_TS,Water,"Temperature, water",6.76,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/27/2023,01:00:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231227_2023Fall_TS,Water,"Temperature, water",6.78,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/27/2023,01:15:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231227_2023Fall_TS,Water,"Temperature, water",6.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/27/2023,01:30:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231227_2023Fall_TS,Water,"Temperature, water",6.79,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HOHTH2,12/27/2023,01:45:00,21119018,2023Fall,HohRiverPrj1,HOHTH2_20231227_2023Fall_TS,Water,"Temperature, water",6.75,deg C,Raw,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
